pid,hid,syear_x,take_revenge,similar_problems,insult_back,rec1,rec2,rec3,rec4,rec5,rec6,rec7,syear_y,recog_sup,felt_recog_sup,recog_effort,felt_recog_effort,recog_personal,felt_recog_personal,recog_pay,felt_recog_pay,syear_x,year_birth,gender,overtime,wage_lastmonth,commute_distance,new_job,reason_new_job,work_satisfaction,turnover_intention,syear_y,sector,working_hours,firmsize,school_degree,tenure,years_educ,avg_rec,age,potential_experience,age_squared,tenure_squared,mincer_residuals
1079702,107972,2005,5.0,4.0,2.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1970,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,10.0,3.6666666666666665,37,361,13.69,,
1079903,107999,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1978,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.3333333333333335,29,121,8.41,,
1080102,108014,2005,4.0,2.0,3.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1975,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,13.0,3.0,32,196,10.24,,
1080302,108030,2005,5.0,6.0,5.0,0,0,0,0,1,0,0,2006,0.0,,1.0,3.0,1.0,2.0,1.0,3.0,2006,1973,1,20.0,7.445417556701687,6.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[45] Bau,40.0,2.0,[1] Hauptschulabschluss,0.0,10.0,5.333333333333333,34,256,11.56,0.0,0.6433501407426672
1080902,108090,2005,4.0,3.0,5.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1972,0,12.0,7.392031567514591,30.0,0.0,,1.0,1,2006,[64] Nachrichtenübermittlung,40.0,,[4] Abitur,5.0,15.0,4.0,35,289,12.25,0.25,
1081905,126047,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,0.0,,2006,1966,1,,6.802394763324311,20.0,0.0,,1.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,6.0,[1] Hauptschulabschluss,2.0,9.0,7.0,41,529,16.81,0.04,-0.22025326201640816
1082204,108227,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,0.0,,2006,1961,1,20.0,7.600902459542082,3.0,0.0,,1.0,1,2006,[65] Kreditinstitute,37.0,9.0,[2] Realschulabschluss,27.0,11.0,2.6666666666666665,46,784,21.16,7.29,-0.21877989132305675
1082402,122920,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1971,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,36,324,12.96,,
1082606,108260,2005,7.0,3.0,4.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1981,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.666666666666667,26,64,6.76,,
1082802,108286,2005,4.0,1.0,5.0,0,0,0,1,0,0,0,2006,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,2006,1976,0,,7.24422751560335,7.0,0.0,,1.0,1,2006,"[33] Medizin-, Mess-, Steuer- und Regelungstechnik, Optik, Herstellung von Uhren",35.0,6.0,[2] Realschulabschluss,5.0,11.0,3.3333333333333335,31,169,9.61,0.25,0.7388326892099322
1083402,108340,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2006,1973,0,2.0,7.003065458786462,20.0,0.0,,2.0,1,2006,[65] Kreditinstitute,20.0,9.0,[4] Abitur,12.0,14.0,2.6666666666666665,34,256,11.56,1.44,-0.106061925019036
1085505,108553,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1964,1,10.0,7.783224016336037,2.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,,6.0,[3] Fachhochschulreife,7.0,15.0,2.0,43,625,18.49,0.49,0.11125674247601314
1085902,108596,2005,5.0,5.0,6.0,0,0,0,0,1,0,0,2006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2006,1973,1,14.0,7.170119543449628,4.0,0.0,,1.0,1,2006,[90] Abwasser- und Abfallbeseitigung und sonstige Entsorgung,,9.0,[1] Hauptschulabschluss,10.0,10.0,5.333333333333333,34,256,11.56,1.0,-0.12966979085815655
1086203,108626,2005,5.0,5.0,5.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1971,0,,6.907755278982137,,1.0,[6] Selbstaendig geworden,1.0,1,2006,[-2] trifft nicht zu,,,[4] Abitur,1.0,18.0,5.0,36,324,12.96,0.01,
1086402,108642,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1969,0,15.0,6.633318433280377,18.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,25.0,2.0,[4] Abitur,0.0,16.0,2.0,38,400,14.44,0.0,-0.18776851102316705
1086604,108669,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1973,1,,7.600902459542082,10.0,0.0,,1.0,1,2006,[25] Herstellung von Gummi- und Kunststoffwaren,40.0,7.0,[5] Anderer Abschluss,6.0,9.0,2.0,34,256,11.56,0.36,0.5553695972415271
1086605,108669,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1975,0,,5.968707559985366,10.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,[25] Herstellung von Gummi- und Kunststoffwaren,12.0,6.0,[1] Hauptschulabschluss,3.0,9.0,2.0,32,196,10.24,0.09,-0.3422048208678996
1086702,108677,2005,3.0,3.0,7.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1970,1,35.0,8.517193191416238,15.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[5] Anderer Abschluss,7.0,14.0,4.333333333333333,37,361,13.69,0.49,0.8586375786738367
1086802,108685,2005,4.0,3.0,4.0,0,0,0,1,0,0,0,2006,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2006,1966,0,10.0,6.907755278982137,4.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",22.0,9.0,[3] Fachhochschulreife,5.0,15.0,3.6666666666666665,41,529,16.81,0.25,-0.2577369735328823
1087202,117820,2005,2.0,2.0,5.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1971,1,,7.600902459542082,40.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,38.0,5.0,[4] Abitur,4.0,14.0,3.0,36,324,12.96,0.16,0.1916371796422327
1087502,108758,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,1.0,1.0,1.0,1.0,2006,1975,1,,7.407924322559599,23.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,38.0,1.0,[4] Abitur,5.0,15.0,1.3333333333333333,32,196,10.24,0.25,0.14669194249466422
1087603,108766,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1973,0,,5.991464547107982,15.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,15.0,1.0,[4] Abitur,1.0,15.0,2.6666666666666665,34,256,11.56,0.01,-0.6475670179131701
1087802,108782,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1969,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.0,38,400,14.44,,
1088704,124672,2005,3.0,6.0,1.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1960,1,,7.566311014772463,3.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",40.0,9.0,[2] Realschulabschluss,29.0,11.0,3.3333333333333335,47,841,22.09,8.41,-0.28858349587251286
1088902,108898,2005,4.0,3.0,2.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1958,0,,,200.0,1.0,[6] Selbstaendig geworden,1.0,1,2006,[65] Kreditinstitute,,9.0,[5] Anderer Abschluss,0.0,12.0,3.0,49,961,24.01,0.0,
1089102,108910,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,1.0,1.0,1.0,2.0,1.0,2.0,0.0,,2006,1976,0,5.0,5.929589143389895,3.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",10.0,1.0,[2] Realschulabschluss,1.0,12.0,1.6666666666666667,31,169,9.61,0.01,-0.36963897748333885
1090203,109029,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,2.0,2006,1966,1,,7.495541943884256,35.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",40.0,10.0,[1] Hauptschulabschluss,17.0,10.0,1.3333333333333333,41,529,16.81,2.89,-0.07542797490741204
1090402,109045,2005,1.0,2.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1960,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.3333333333333333,47,841,22.09,,
1090803,109088,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1966,0,,,21.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[72] Datenverarbeitung und Datenbanken,40.0,10.0,[3] Fachhochschulreife,1.0,14.0,3.3333333333333335,41,529,16.81,0.01,
1091302,109134,2005,4.0,3.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1964,1,,7.937374696163295,,0.0,,1.0,1,2006,[80] Erziehung und Unterricht,,1.0,[1] Hauptschulabschluss,11.0,10.0,3.6666666666666665,43,625,18.49,1.21,0.8667990251674924
1091602,109169,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1977,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.0,30,144,9.0,,
1091904,109193,2005,7.0,5.0,5.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,0.0,,2006,1959,1,17.0,7.495541943884256,7.0,0.0,,2.0,1,2006,[-2] trifft nicht zu,38.0,,[5] Anderer Abschluss,3.0,10.0,5.666666666666667,48,900,23.04,0.09,
1093102,109312,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,1.0,3.0,1.0,4.0,0.0,,1.0,3.0,2006,1973,1,40.0,7.813187267521416,23.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,40.0,10.0,[4] Abitur,5.0,18.0,4.0,34,256,11.56,0.25,-0.1637095357020586
1093603,109363,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,2006,1953,0,20.0,7.3777589082278725,17.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[2] Realschulabschluss,12.0,12.0,2.0,54,1296,29.16,1.44,0.40391588813183343
1093605,109363,2005,5.0,3.0,4.0,0,0,0,0,1,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,2006,1984,0,5.0,5.768320995793772,15.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,40.0,1.0,[3] Fachhochschulreife,2.0,12.0,4.0,23,25,5.29,0.04,-0.29193704655064234
1094202,109428,2005,4.0,4.0,5.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1976,1,,,5.0,0.0,,1.0,1,2006,[45] Bau,,1.0,[5] Anderer Abschluss,2.0,10.0,4.333333333333333,31,169,9.61,0.04,
1094702,109479,2005,6.0,6.0,3.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1977,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,5.0,30,144,9.0,,
1094802,109487,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1971,1,12.0,7.394493107219038,17.0,0.0,,1.0,1,2006,"[14] Gewinnung von Steinen und Erden, sonstiger Bergbau",38.0,6.0,[1] Hauptschulabschluss,4.0,10.0,1.0,36,324,12.96,0.16,0.30371322760900377
1095102,109517,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,1.0,,1.0,,2006,1974,1,,7.824046010856292,,0.0,,1.0,1,2006,[34] Herstellung von Kraftwagen und Kraftwagenteilen,,9.0,[1] Hauptschulabschluss,2.0,10.0,7.0,33,225,10.89,0.04,0.694224400231696
1095202,109525,2005,4.0,4.0,3.0,0,0,0,1,0,0,0,2006,1.0,2.0,1.0,2.0,0.0,,1.0,2.0,2006,1975,1,24.0,,25.0,1.0,[3] Stelle bei neuen Arbeitgeber,2.0,1,2006,[25] Herstellung von Gummi- und Kunststoffwaren,37.0,9.0,[2] Realschulabschluss,1.0,11.0,3.6666666666666665,32,196,10.24,0.01,
1095502,109550,2005,7.0,1.0,1.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,1.0,3.0,1.0,2.0,2006,1973,1,,7.07326971745971,12.0,0.0,,1.0,1,2006,[18] Herstellung von Bekleidung,40.0,6.0,[2] Realschulabschluss,3.0,11.0,3.0,34,256,11.56,0.09,-0.05332714702215391
1095703,109576,2005,4.0,3.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1952,1,,7.085064293952548,,,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,,0.0,[5] Anderer Abschluss,,12.0,3.0,55,1369,30.25,,
1095902,109592,2005,3.0,1.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1972,0,,,,,,,1,2006,[-2] trifft nicht zu,,,,,,2.0,35,289,12.25,,
1096102,109614,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,1.0,1.0,2006,1980,0,,5.991464547107982,10.0,0.0,,1.0,1,2006,[-2] trifft nicht zu,19.0,,[2] Realschulabschluss,5.0,11.0,3.3333333333333335,27,81,7.29,0.25,
1096202,109622,2005,1.0,2.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1930,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.3333333333333333,77,3481,59.29,,
1096203,109622,2005,4.0,2.0,1.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1930,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.3333333333333335,77,3481,59.29,,
1096702,109673,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,4.0,2006,1978,0,,6.906754778648554,90.0,1.0,[1] Erstmals erwerbstaetig,1.0,1,2006,[80] Erziehung und Unterricht,12.0,6.0,[4] Abitur,1.0,18.0,3.3333333333333335,29,121,8.41,0.01,-0.10534467321464724
1096902,109690,2005,5.0,1.0,5.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1977,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,3.6666666666666665,30,144,9.0,,
1097103,109711,2005,5.0,7.0,5.0,0,0,0,0,1,0,0,2006,1.0,1.0,,,0.0,,0.0,,2006,1968,1,,8.779557455883728,42.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,,1.0,[4] Abitur,8.0,18.0,5.666666666666667,39,441,15.21,0.64,1.0693754638067894
1097502,109754,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1967,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,2.0,40,484,16.0,,
1097702,115258,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2006,1972,0,5.0,7.170119543449628,32.0,0.0,,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,35.0,9.0,[4] Abitur,11.0,14.0,3.0,35,289,12.25,1.21,0.06062718053696603
1098002,109800,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1971,1,20.0,7.495541943884256,8.0,0.0,,1.0,1,2006,"[31] Herstellung von Geräten der Elektrizitätserzeugung, -verteilung u. Ä.",38.0,5.0,[4] Abitur,8.0,14.0,1.0,36,324,12.96,0.64,0.011679182341705285
1098202,116114,2005,6.0,5.0,6.0,0,0,0,0,0,1,0,2006,1.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,2006,1976,1,,7.3777589082278725,,0.0,,2.0,1,2006,[72] Datenverarbeitung und Datenbanken,40.0,9.0,[3] Fachhochschulreife,5.0,15.0,5.666666666666667,31,169,9.61,0.25,-0.2148732773845392
1098802,109886,2005,4.0,5.0,1.0,0,0,0,1,0,0,0,2006,0.0,,1.0,,1.0,,1.0,,2006,1965,0,,6.530877627725885,1.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,30.0,7.0,[4] Abitur,6.0,18.0,3.3333333333333335,42,576,17.64,0.36,-0.8432570519464582
1098902,109894,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1960,1,,,,,,2.0,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,1.3333333333333333,47,841,22.09,,
1099002,109908,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1965,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.0,42,576,17.64,,
1099003,109908,2005,2.0,1.0,5.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1987,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[7] Noch kein Abschluss,,,2.6666666666666665,20,4,4.0,,
1099102,109916,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2006,1975,0,35.0,7.527255919373784,17.0,0.0,,1.0,1,2006,[63] Hilfs- und Nebentätigkeiten für den Verkehr; Verkehrsvermittlung,34.0,6.0,[4] Abitur,8.0,14.0,1.0,32,196,10.24,0.64,0.6694134692759404
1099402,109940,2005,3.0,3.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1971,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,14.0,2.6666666666666665,36,324,12.96,,
1100102,110019,2005,7.0,6.0,4.0,0,0,0,0,0,0,1,2006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2006,1966,0,,3.912023005428146,2.0,0.0,,2.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,15.0,6.0,[1] Hauptschulabschluss,4.0,11.0,5.666666666666667,41,529,16.81,0.16,-2.738489782533804
1100502,110051,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2006,1954,0,20.0,7.649692623711514,40.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",30.0,6.0,[1] Hauptschulabschluss,9.0,10.0,2.6666666666666665,53,1225,28.09,0.81,1.032259064912278
1100503,110051,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1977,1,10.0,7.438383530044307,70.0,0.0,,1.0,1,2006,[66] Versicherungen (ohne Sozialversicherung),40.0,10.0,[5] Anderer Abschluss,7.0,9.0,2.0,30,144,9.0,0.49,0.3344592838144669
1101102,110116,2005,3.0,4.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,1.0,1.0,0.0,,2006,1977,0,4.0,7.374629015218945,39.0,0.0,,1.0,1,2006,[63] Hilfs- und Nebentätigkeiten für den Verkehr; Verkehrsvermittlung,40.0,7.0,[2] Realschulabschluss,4.0,11.0,3.3333333333333335,30,144,9.0,0.16,0.8694703788106839
1101402,110140,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1968,1,10.0,7.504391559161238,22.0,0.0,,1.0,1,2006,[15] Herstellung von Nahrungs- und Futtermitteln sowie Getränken,38.0,9.0,[2] Realschulabschluss,18.0,11.0,7.0,39,441,15.21,3.24,-0.11281702065992949
1101502,110159,2005,5.0,5.0,2.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1969,0,,7.718685495198466,105.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",41.0,10.0,[2] Realschulabschluss,18.0,10.0,4.0,38,400,14.44,3.24,0.7506403564270494
1101802,110183,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1947,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,60,1764,36.0,,
1102002,110205,2005,7.0,2.0,7.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,0.0,,2006,1978,1,,7.1308988302963465,8.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,[63] Hilfs- und Nebentätigkeiten für den Verkehr; Verkehrsvermittlung,,2.0,[1] Hauptschulabschluss,0.0,9.0,5.333333333333333,29,121,8.41,0.0,0.5410159685639604
1102202,110221,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,1.0,2.0,,,,,0.0,,2006,1966,0,,5.991464547107982,2.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,[15] Herstellung von Nahrungs- und Futtermitteln sowie Getränken,12.0,9.0,[2] Realschulabschluss,0.0,10.0,3.3333333333333335,41,529,16.81,0.0,-0.6270976361624596
1102302,110230,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,0.0,,1.0,2.0,0.0,,1.0,2.0,2006,1978,1,12.0,7.438383530044307,40.0,0.0,,1.0,1,2006,[64] Nachrichtenübermittlung,40.0,10.0,[4] Abitur,5.0,13.0,2.3333333333333335,29,121,8.41,0.25,0.03661785480042745
1103302,110337,2005,6.0,5.0,4.0,0,0,0,0,0,1,0,2006,0.0,,1.0,2.0,1.0,3.0,1.0,3.0,2006,1972,1,10.0,7.495541943884256,43.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",41.0,10.0,[2] Realschulabschluss,17.0,12.0,5.0,35,289,12.25,2.89,-0.17974179315572236
1103802,110388,2005,3.0,3.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1965,1,12.0,7.649692623711514,4.0,0.0,,1.0,1,2006,[80] Erziehung und Unterricht,38.0,5.0,[2] Realschulabschluss,3.0,15.0,3.0,42,576,17.64,0.09,0.10173106743560734
1104002,110400,2005,3.0,1.0,3.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1969,0,,5.991464547107982,,1.0,[2] Wieder erwerbstaetig,2.0,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,9.0,12.0,2.3333333333333335,38,400,14.44,0.81,
1104102,110418,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1954,1,20.0,7.369600720526409,25.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",38.0,10.0,[1] Hauptschulabschluss,32.0,10.0,2.0,53,1225,28.09,10.24,-0.44552031664753855
1105602,110566,2005,4.0,4.0,6.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1974,1,12.0,7.549609165154532,25.0,0.0,,1.0,1,2006,[66] Versicherungen (ohne Sozialversicherung),37.0,9.0,[2] Realschulabschluss,15.0,11.0,4.666666666666667,33,225,10.89,2.25,0.08660909575291509
1105702,125628,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1984,0,2.0,6.927557906278317,16.0,1.0,[4] Uerbnommen von Betrieb,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,9.0,[2] Realschulabschluss,4.0,12.0,2.3333333333333335,23,25,5.29,0.16,0.4743117354073956
1105703,110574,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2006,1978,1,4.0,7.2078598714324755,10.0,0.0,,2.0,1,2006,[-2] trifft nicht zu,40.0,,[1] Hauptschulabschluss,3.0,10.0,2.0,29,121,8.41,0.09,
1105902,110590,2005,5.0,4.0,7.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1975,1,,7.261225091971921,2.0,0.0,,2.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,9.0,[1] Hauptschulabschluss,7.0,9.0,5.333333333333333,32,196,10.24,0.49,0.15142444400992083
1106102,110612,2005,4.0,4.0,6.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1973,1,,7.8632667240095735,40.0,0.0,,1.0,1,2006,[80] Erziehung und Unterricht,40.0,10.0,[4] Abitur,4.0,18.0,4.666666666666667,34,256,11.56,0.16,-0.09498070880322462
1107302,110736,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1975,1,,,,,,1.0,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,1.6666666666666667,32,196,10.24,,
1107602,110760,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,1.0,3.0,0.0,,1.0,2.0,0.0,,2006,1966,1,25.0,7.495541943884256,20.0,0.0,,1.0,1,2006,"[33] Medizin-, Mess-, Steuer- und Regelungstechnik, Optik, Herstellung von Uhren",38.0,10.0,[2] Realschulabschluss,3.0,12.0,2.6666666666666665,41,529,16.81,0.09,0.004189923965563835
1107902,110795,2005,6.0,4.0,6.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1980,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,5.333333333333333,27,81,7.29,,
1108002,110809,2005,5.0,5.0,4.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1972,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,4.666666666666667,35,289,12.25,,
1109402,110949,2005,1.0,1.0,3.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1973,1,,6.590301048196686,70.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,60.0,6.0,[1] Hauptschulabschluss,0.0,9.0,1.6666666666666667,34,256,11.56,0.0,-0.2988744181766725
